siret,nom,ville,code_postal,activite,effectif
81179090600028,ALLIANCE ABATTOIR D'AUCH - GERS,,,,
81181534900014,MARCEL RAVIN CUISINE & ART,,,,
81181951500016,GLACONS SERVICES,,,,
81184260800028,BIANCHERI,,,,
81184392900019,LITTLE COOKERY COMPAGNY,,,,
80999981600014,GIOVACCHINI,,,,
81010054500013,COMADA SAS,,,,
81031403900019,MELISSARI,,,,
81033659400025,VIRON GRAIN,,,,
81036624500027,AURAA SOURCE,,,,
80903242800017,NEW SUSHI,,,,
80915514600016,[ND],,,,
80917313100016,SELLIN,,,,
81102591500018,CARDOSO,,,,
81103496600010,BUSINESS CULINAIRE,,,,
81110325800018,MATHIEU,,,,
81114021900015,RIZETTE SARL,,,,
81116761800016,GUERLAIS PRODUCTION,,,,
81123007700018,POKKO,,,,
81127252500015,MOUSSIER,,,,
81129282000016,DEYME,,,,
81129888400016,LA MONTAGNE CHOCOLATEE,,,,
81131049900025,PUCHE,,,,
81133531400019,PACHECO,,,,
81134607100012,NGUYEN,,,,
80888809300016,DAIZE,,,,
80893147100011,JANIAUX,,,,
80946254200014,VD INTERNET MEDIA,,,,
80990795900013,GEL STONE,,,,
80837408600029,GUILLAUME,,,,
80838128900012,CAVY,,,,
81005327200029,BOZEC,,,,
81005327200037,BOZEC,,,,
80258278300014,REKIS,,,,
80270563200015,SAYSOULY,,,,
80277572600010,LACOMBE,,,,
81054600200017,MOHCINE,,,,
81054600200033,MOHCINE,,,,
81073621500015,CEDRINE,,,,
81074518200057,SHANTY BISCUITS,,,,
81077564300051,SUCRE GLACE,,,,
81084904200017,KHATCHATRIAN,,,,
81085541100015,SAS LE BRULOIR A CERISES,,,,
80947341600018,CAUDERAN,,,,
80951407800017,KIBO INDUSTRIE,,,,
80951948100026,LES PECHERIES DE L'OUEST,,,,
80960447300011,ALCALDE CORDERO,,,,
80963451200010,NEW YORK & LONDON BAKERY,,,,
80964994000024,RODRIGUEZ BUSTAMANTE,,,,
80976158800015,OTANTIC,,,,
80977395500012,VARAMO,,,,
80978456400027,RD PRESTA,,,,
80342722800017,GIRARD,,,,
80437401500019,LECERF,,,,
80442672400014,SAVEURS DES CLAUX,,,,
80437387600015,JUAN,,,,
80289373500026,SAS PALLINO,,,,
80243675800022,BISCUITERIE DE LA VALLEE DE CHEVREUSE,,,,
80244896900013,AIME,,,,
80239426200017,PLACE DE L'OPERA,,,,
79956759900011,NICOT,,,,
79968252100015,JOBLET,,,,
79969195100013,LEEM.CO,,,,
79984266100024,NATURA PRODUCTION,,,,
79332841000022,ORLANDINI,,,,
79333921900032,"CAFE, THE, SERVICES PAR ABREVIATION C.T.S.",,,,
79335307900015,PIZZA FRAICHE,,,,
79335236000010,LE PIN,,,,
79339565800016,PARANT,,,,
79340045800022,SARL MILI,,,,
79341057200010,BUEN CAMINO,,,,
79344556000014,MALDERA,,,,
79351720200016,PANCHER,,,,
79354103800022,HELLIO,,,,
79354008900018,BAUCHET,,,,
79359994500011,LA MAURESSE,,,,
79368311100017,DALLARD,,,,
79369069400013,ALGO,,,,
79429818200039,ABIES LAGRIMUS,,,,
79437223500018,DHIRAJLAL MOTILAL,,,,
79443355700012,MESSAADI,,,,
79452671500014,ESTRUCH,,,,
80196039400014,SOCIETE BRIECOISE D'ABATTAGE,,,,
80207300700162,SERMIX,,,,
80229940400029,[ND],,,,
80230205900026,[ND],,,,
80104370400023,ELLIOTTS BOUCHERIE,,,,
80107067300018,SENESAEL,,,,
80108452600020,BERNE,,,,
80114157300015,NEGOFISH,,,,
80114157300031,NEGOFISH,,,,
80116172000017,SARL ABATTOIR DE LA PLAINE,,,,
80121827200012,JALFRE,,,,
80130090600022,ROSSI,,,,
80136463900022,[ND],,,,
80006776100018,PETIT FRERE,,,,
80014817300019,TRADITION 974,,,,
80014817300027,TRADITION 974,,,,
80022250700017,B&CO GOURMET,,,,
80022729000023,NGO HIOBI,,,,
80038310100014,SARL ALDO,,,,
80048092300013,ESPARCEL,,,,
80048643300017,ALOI,,,,
80049804000016,CHARLES,,,,
80058998800032,GRAMGRAM,,,,
80060744200012,B&C COMPAGNIE,,,,
80067948200011,MAISON GERMAIN,,,,
80077840900022,LESPAGNE,,,,
80081238000023,CHOCOLAT'EMAGE,,,,
80081238000031,CHOCOLAT'EMAGE,,,,
80087724300017,GLACES DE SAINT REMY,,,,
80150950600029,BOUCHERIE DU RUPPIONE,,,,
80170124400015,CANNAROZZO,,,,
80171718200019,GOUTTE-FANGEAS,,,,
80176941500028,[ND],,,,
79764142000030,[ND],,,,
79764241000048,LE FUMOIR DE SAINT CAST,,,,
79777533500012,BADEN,,,,
79790616100014,ABDELLI,,,,
79199847900020,LAMBERT,,,,
79200542300035,CONSTANT,,,,
79211593300014,LA BOUCHERIE DU FRANCOIS,,,,
79216458400015,BEREKET CENTER SARL,,,,
79372525000013,CAR,,,,
79328917400013,VEBERT,,,,
79276380700031,[ND],,,,
79427613900019,MARTELLI,,,,
79139686400013,CANTIN,,,,
79145246900012,SORLIER,,,,
79152918300034,O COFFEE TEA,,,,
79156938700024,STROH IBRI,,,,
79162834000014,SWEET SHOP,,,,
79166197800027,DELPEUX,,,,
79170719300011,MOULIN,,,,
79173445200026,RENOTTE,,,,
79177002700013,KOOPS,,,,
79178835900010,SAUTON,,,,
79180253100016,VASSEAUX,,,,
79133850200010,CHIVASORUBAN,,,,
79135067100024,[ND],,,,
79110441700013,SARIKOSE,,,,
78982583300021,PYRENEES SAVEURS,,,,
78982583300013,PYRENEES SAVEURS,,,,
79230231700013,LHOSPITAL TRAITEUR,,,,
79285836700016,DOMAINE DE VOISIN,,,,
79301085100038,MEFFRE,,,,
79301387100025,L'ODYSSEE D'ENGRAIN,,,,
79314455100017,OTMESGUINE,,,,
79316088800012,FONTAINE,,,,
79317979700048,LABEL'FRITE,,,,
79321853800015,CHOC AND CO,,,,
79322517800011,PROVIASUD,,,,
79920658600015,BOURIGAULT,,,,
79925355400015,DOGOR,,,,
79927129100020,COCO DOUCEURS,,,,
79934873500017,HLR REVEL,,,,
79939611400016,HEYBERGER,,,,
79807333400012,SARL AU PARADIS DU PORC,,,,
79809965100027,GAMET,,,,
79810614200010,ALBATROS STRATEGIE,,,,
79815910900015,YOGA,,,,
79824854800025,CHOCOLAT.BARRE,,,,
79824854800033,CHOCOLAT.BARRE,,,,
79825827300027,BAILLY,,,,
79828604300038,[ND],,,,
79390310500013,MARTIN,,,,
79399805500024,SAS BISCUITERIE DE QUINEVILLE,,,,
79400601500018,SARL RAPHAEL & CANDICE,,,,
79404143400018,SAS LA FERME DEZ FAUCOU,,,,
79414830400015,CAFE LULU,,,,
79416731200022,TESSIER-CAUNE,,,,
79416891400024,DEMANGE,,,,
79093096000014,LIMAM,,,,
79095382200018,ZAIRATE,,,,
79098583200027,ABOULAKAL,,,,
79102615600020,EVABOUTH,,,,
79107322400010,CHAMBON ET SABET SAS,,,,
79120077700013,KIENON,,,,
79120769900012,[ND],,,,
79127855900061,SOLEVIAL,,,,
79239114600018,ABIDINE,,,,
79248606000025,PAIN POUR L'EMPLOI 87,,,,
79251669200011,BERMAT,,,,
79272537600018,L'ATELIER GOURMAND'ARGENTEUIL,,,,
79273010300019,L EVEIL DES SENS,,,,
79486083300019,COURANT,,,,
79486130200022,FLORET,,,,
79486238300013,MORGANTI,,,,
79490472200020,REUNION PATES FRAICHES,,,,
79490829300010,LIORAVI,,,,
79491897900020,LES FRUITS DU PARADIS,,,,
79496996400012,LANNE,,,,
79497438600029,CASTEL TRADITIONS,,,,
79499654600022,[ND],,,,
79499654600030,[ND],,,,
81998277800014,MARTIN,,,,
82000009900011,PERROT,,,,
82002391900013,LA TRILOGIE DES MACARONS,,,,
82010843900028,BAILLY,,,,
82026877900064,GERVASIO,,,,
82026877900049,GERVASIO,,,,
82029376900056,SAS VERSCHAVE,,,,
82033596600017,[ND],,,,
82034385300017,BIONDI,,,,
82036556700024,8 DEGRES SUD,,,,
82037919600042,GIGOULT,,,,
81898203500011,KARAMEL PARIS,,,,
81900504200018,THIEBAUD,,,,
81908250400013,CHATEIGNER,,,,
81916228000013,MIANI,,,,
81916734700015,2MR SAS,,,,
81921828000025,REY,,,,
81927609800012,LES OISEAUX,,,,
81928564400012,MAISON DU WASSAI,,,,
81931562300028,AIN PASTA,,,,
81934996000016,TREGUER,,,,
81786871400020,TRAPP,,,,
81805855400010,JAYLES,,,,
81816802300013,DELPUECH,,,,
81831718200017,LACOMBE,,,,
81832248900027,FERACCI,,,,
82054517600019,BONNEAU,,,,
82055901100011,SARL MIAM WORLD,,,,
82057442400017,BOUKEZZOULA,,,,
82063708000020,BELHADRI,,,,
82093471900015,CLARUS-SOLVIT,,,,
82095369300018,GUIDONI,,,,
81947826400057,[ND],,,,
81956097000017,ZEPHYR & BOREAS,,,,
81956100200018,CHEN,,,,
81957715600014,ATELIER DES ARTS SUCRES,,,,
81959823600019,NUTRIFIT,,,,
81982551400022,LIKA,,,,
81984561100022,DIDIER,,,,
81985572700023,CHARLOTTE FRANCISCO,,,,
81985572700031,CHARLOTTE FRANCISCO,,,,
81740846100025,LE ROUX CHOCOLATIER,,,,
81745667600011,BOUCHE,,,,
81752378000036,JD DAVID,,,,
81764387700019,NOGLUDIS,,,,
81772195400029,EL DAFRAWY,,,,
81779127000017,AMEGAN,,,,
81779168400043,[ND],,,,
81779168400019,[ND],,,,
82152230700015,A 'LES CHAMPS,,,,
82156293100013,SILVA,,,,
82156385500013,DA SILVA FERREIRA,,,,
82173133800017,LENZOTTI,,,,
82179840200011,"EPURE, CUISINE & CONDIMENTS",,,,
81446938300016,JF2L,,,,
81493318000022,[ND],,,,
81497906800016,HPE INGREDIENTS,,,,
81802740100012,FALLAS,,,,
81808400600027,ALAOUI LEMRANI,,,,
81738343300015,[ND],,,,
81845615400025,FOURNIER,,,,
82103974000013,SAUTRON,,,,
82106372400024,O'JU,,,,
82112424500019,VEGAN DE BOURGOGNE,,,,
82120925100015,DUVAL,,,,
82126237500016,AUX MAGRETS GOURMANDS,,,,
82129520100023,PEREZ,,,,
82142912300010,LEMOINE,,,,
81087434700018,GB FOODS PRODUCTION FRANCE,,,,
81093088300014,FRESSINAUD MAS DE FEIX,,,,
81947076600026,JIBIO,,,,
81925434300018,PAPI DELICES,,,,
81349120600013,GESTIN,,,,
81380760900017,FERATI,,,,
81385651500016,TENZA,,,,
81387204100013,SYLPHID,,,,
81392376000025,CHATER,,,,
81450762000015,SERENITY BISCUITS,,,,
81450762000023,SERENITY BISCUITS,,,,
81461527400010,BROUSSARD,,,,
81464973700024,NAJI,,,,
81483652400011,LEFORT,,,,
81490613700017,DIRIL,,,,
81297590200014,JANELA,,,,
81297590200022,JANELA,,,,
81319446100014,CURIEUX,,,,
81325522100026,ATELIER DE CONFISERIE,,,,
81198544900016,CHELLIAH,,,,
81202686200027,LA CONFISERIE ARDENNAISE,,,,
81207711300031,MEAT YOU,,,,
81221230600011,AMEZTOY,,,,
81222647000019,MARTIN,,,,
81227583200010,MARTINS,,,,
81248312100016,SAKAMOTO,,,,
81266488600023,MARASCIA,,,,
81284713500017,ML,,,,
81286369400012,FLORENTIN,,,,
81286974100023,LEH,,,,
81499482800030,LES GLACIERS PARISIENS,,,,
81500544200026,CKE,,,,
81500687900010,[ND],,,,
81506187400013,LOSA,,,,
81509118600016,L'ATELIER GOURMAND DE KHADIJA,,,,
81510313000028,MILLESIA,,,,
81510751100025,PRESTADIAL,,,,
81511243800016,LE ROYAUME DES ABEILLES,,,,
81520842600016,MONNIER,,,,
81524020500014,D.T.D.V.,,,,
81529122400013,SOUCI,,,,
81423636000016,SARL MEVLANA,,,,
81428700900017,C.M.V. VIANDES,,,,
81241362300032,QUEVA,,,,
81248312100024,SAKAMOTO,,,,
81193812500010,BINET,,,,
81189077100017,TILQUIN,,,,
81400434700021,UNILEVER DEUTSCHLAND HOLDING GMBH,,,,
81400623500026,SA UNILEVER BELGIUM SERVICES,,,,
81342406600013,EMPIRE SUSHI,,,,
81347190100013,INALTO,,,,
81348117300017,ROYER,,,,
81297213100013,[ND],,,,
81305571200018,DECUGIS,,,,
81342698800016,VALLAUD,,,,
80090608300046,LE COMPTOIR DU THE,,,,
80091843500010,MARELIA,,,,
79995412800010,DUBREUIL,,,,
80142309600016,"CONSERVERIES PROVENCALES "" CABANON""",,,,
81211417100018,LEPRETRE,,,,
81294112800033,DUDKOWIAK,,,,
81113766000023,KING TREE,,,,
81129150900016,CL,,,,
81144976800019,CUPIT,,,,
82390441200017,L'EPHEMERE DOUCEUR,,,,
82389835800010,HORIZON DES METS,,,,
82397602200033,BALANTE,,,,
82397602200017,BALANTE,,,,
82401286800017,JOSSE,,,,
82404317800014,MUNIATTE,,,,
82405592500013,FUMOIR ET SAVEURS,,,,
82407383700026,MOMA,,,,
82427489800017,CAOLE CHOCOLAT,,,,
82430318400025,CHEF DE FRANCE,,,,
82434152300010,FADA,,,,
82434354500011,MASTER DECOUPE,,,,
82444185100014,LE COMPTOIR PROVENCAL,,,,
82452757600014,AUX CAFES D'ANTAN,,,,
82472100500034,ALGAENUTRI,,,,
82484834500016,[ND],,,,
82251527600019,LA FERME DE JAUNOUR,,,,
82258752300017,SOCIETE NOUVELLE DES ETABLISSEMENTS JACQUES MAES,,,,
82261134900017,VASSY,,,,
82265429900038,CHOCOLATERIE 1989 CONSTAN,,,,
82278136500025,CHANEL,,,,
82283031100012,O.T.M.T,,,,
82283138400026,GRIPON,,,,
82340438900012,OBASA,,,,
82345985400027,DUFFY,,,,
82345985400019,DUFFY,,,,
82351521800019,GRUBER,,,,
82354512400039,LA TABLETTERIE,,,,
82372471100028,K.S.P.,,,,
82376562300017,LEONE,,,,
82293491500015,FOUW A CHO,,,,
82294631500014,NUTRISYNTHESE,,,,
82299765600019,JALOUX,,,,
82309367900020,COUNDIO,,,,
82316689700012,[ND],,,,
82321463000027,KR HOLDING,,,,
82202699300011,CHOCO'LOGIC,,,,
82209166600013,GERRAY,,,,
82227796800019,CHOCO AU CARRE,,,,
82230491100016,ENTREPRISE D'INSERTION HIDMA SARL,,,,
82233686300011,PERRIER,,,,
82234858700012,PREVOT,,,,
82286696800016,LES MIRLIFLORES,,,,
82287882300019,GUILLARD GOURMET,,,,
82387635400015,LE SEELLEUR,,,,
82368293500015,SARL ARPHYTEM,,,,
82336426000013,SARL MAJINE,,,,
82336684400012,SUTTER,,,,
82234344800012,MGP,,,,
82236156400013,ROUGE,,,,
82191699600019,ARMOR CHOCOLATS,,,,
82123946400026,BOUCHERIE POPULAIRE CHEZ SOFIANE,,,,
82189282500018,BILUNGANY,,,,
82487265900027,AGRI'PROD,,,,
82487606400026,CAFES BOC LE MANS,,,,
80003220300013,PATES ET SAVEURS,,,,
80034536500038,AVH,,,,
79978990400015,STEPINSKI,,,,
79085104200016,2 B,,,,
79149582300019,LE CROC'O,,,,
79044726200011,BUDA,,,,
79084634900013,LOTINA,,,,
81785861600011,NSONA KOKO,,,,
81533885000010,SO FAST SO GOOD,,,,
81781197900019,BOURDIN,,,,
82078964200015,CECUGO,,,,
82007049800010,LANTUEJOUL,,,,
52194031200023,NATURA PASTA,,,,
52193799500038,PINEAU,,,,
52195528600021,GOUTTE,,,,
52197473300011,HUNGER,,,,
52221518500011,BONNEFOY,,,,
52223327900010,PETTMANN,,,,
52227217800024,[ND],,,,
51955368900026,BALESTRACCI,,,,
51963333300017,FOUQUET,,,,
51976484900013,EL BAHDJA,,,,
51977514200010,FERNANDES CARVALHO PEREIRA,,,,
51979779900037,GRILLAT,,,,
51987781500018,ARBONA,,,,
51996715200025,NOM DE CODE B.,,,,
52250942100023,DE LA FOURCHE A LA FOURCHETTE,,,,
52253290200015,MEZIANI,,,,
52253360300018,RABRET,,,,
52254046700019,MAISON ST JEAN,,,,
52254046700027,MAISON ST JEAN,,,,
52257369000016,MINIDOQUE,,,,
52258041400012,MAMAN,,,,
52266965400025,COEUR DE CAFE,,,,
52268619500028,CHORNET,,,,
52269090800010,EFFINOV NUTRITION,,,,
52271061500017,DUNKEL,,,,
52271868300017,BISCUITERIE LOU GASTEL,,,,
52481544600017,HEBERT,,,,
52481666700017,[ND],,,,
52481819200022,COUILLANDAU,,,,
52484149100029,AUX DELICES DE LANDRAIS,,,,
52488470700018,SAI DIETETIQUE,,,,
52490045300019,GUILFANOV,,,,
52496091100013,GEORGIEV,,,,
52503168800035,[ND],,,,
52503168800092,[ND],,,,
52506575100014,NANGELARD,,,,
52425179000019,MAGALI,,,,
52426647500010,LA COTE SOUS LE VENT,,,,
52445813000027,VETINNOV MANUFACTURING,,,,
52447069700011,DUPAYS,,,,
52450067500011,SOCIETE INDUSTRIELLE DE PRODUCTION AGROALIMENTAIRE CARAIBE,,,,
52463596800018,MULLER,,,,
52385663100016,COIGNON,,,,
52395132500019,SOCIETE NOUVELLE GAUTHIER,,,,
52395132500027,SOCIETE NOUVELLE GAUTHIER,,,,
52404640600038,2F,,,,
52404640600046,2F,,,,
52406800400026,DEL,,,,
52407215400015,GOURMET,,,,
52146514600012,GUILBAUT,,,,
52291130400015,DEMOLE,,,,
52291130400023,DEMOLE,,,,
52332994400012,FOURCART,,,,
52335112000010,CACCIARI,,,,
52337589700015,BARBECUE PATER ET COMPAGNIE,,,,
52343403300024,LA BOUCHERIE CHAROPIN,,,,
52351892600010,NUTRITIS PRODUCTION,,,,
52367437200025,SARL LE TROUBADOUR DES GOURMETS,,,,
52367801900028,ALPHA CHECKING DISTRIBUTION,,,,
52370036700023,COUPEL,,,,
52373958900019,JIVAN,,,,
52318214500012,ARTUDI,,,,
51053425800015,ATIAMA,,,,
51007015400032,AD AGRO,,,,
51007545000013,HEFFNER,,,,
51191636300019,NUTRIFISH,,,,
50540660300025,CROSET,,,,
50625003400028,JACQUES COEUR,,,,
50665009200154,BSAD,,,,
50665009200287,BSAD,,,,
50745896600029,TIZANN',,,,
50758490200013,SOLEIL CREOLE,,,,
50758490200039,SOLEIL CREOLE,,,,
50760892500032,ABATTOIRS DU GEVAUDAN,,,,
50771052300022,GRAND MARCHE AN NOU LA,,,,
50776743200036,[ND],,,,
50887035900017,MARCEVAL CRUNCHY NUTS,,,,
50889885500012,EKMEK,,,,
50895521800021,SOCIETE PARTICIPATIONS TERROIRS,,,,
50897737800043,GIBERT,,,,
50906776500032,LEFEBVRE,,,,
50906776500024,LEFEBVRE,,,,
50907485200021,ELYSE,,,,
50912589400014,LES CAFES GAILLARD,,,,
51244681600021,2 M,,,,
51248292800011,SOBOX,,,,
51249549000017,GOJON,,,,
51249549000025,GOJON,,,,
51249549000041,GOJON,,,,
51251494400010,BRUNETTO,,,,
51256179600032,BISCUITERIE DU SANCY,,,,
51260855500029,BAIRY ONAPA,,,,
51279974300046,ROCK-HANDY,,,,
51280636500023,GIE ALPAGES QUEYRAS,,,,
51280775100015,MICHAUD,,,,
51281010200016,PILET,,,,
51028646100015,LA CONFOLENTAISE DES VIANDES,,,,
51044634700013,CHE ZOT,,,,
51046806900024,LEONARDO CAFES,,,,
51050826000013,MA FRATRI,,,,
51293652700039,LES DELICES DE CLOBERT,,,,
51294064400010,LEPEU,,,,
51294565000020,TREBIER,,,,
51300507400010,L'ATELIER DU BONBON,,,,
51314851000011,SPEED SUSHI,,,,
51327107200011,SARL AN BIK LA,,,,
51164236500023,SENEGON,,,,
51164236500015,SENEGON,,,,
51170978400017,PINBOUEN,,,,
51184754300010,LE DELICE OI SARL,,,,
50937451800041,[ND],,,,
50949089200031,PI AND MIE,,,,
50957714400017,LENCLUME,,,,
50957827400011,GUILMEAU,,,,
50960450000017,ARC PRESTATIONS,,,,
51123545900019,PALOMBINO,,,,
51130695300023,AUDRAN,,,,
50834883600034,PERRET,,,,
50836601000017,BRULATOUT,,,,
50839847600012,RUCHER DE JOSUE,,,,
50848443300018,KOSSONOU,,,,
50849388900010,INSTINCT CHOCOLAT,,,,
50851378500123,SOCOPA VIANDES,,,,
50851378500164,SOCOPA VIANDES,,,,
50865575000034,BARDA,,,,
51099389200023,DETRUIT,,,,
51100250300031,JERUSALEMY,,,,
51151925800012,BRENNUS,,,,
51187132900021,LE PAVE,,,,
50920704900040,FRANGIL GOURMET,,,,
50921995200017,DE BIASI,,,,
51264839500014,BUSSAC,,,,
51239779500018,DESSERT PLUS,,,,
75128074400028,MILIS,,,,
75129622900014,[ND],,,,
75130658000018,VERNIER,,,,
75139136800014,TRESOR ETANG DU CHEIX,,,,
75145972800018,SOURDIER,,,,
75146767100010,[ND],,,,
75159036500019,ROUX,,,,
75160515500025,GOHOUROU,,,,
75164704100019,FREJUS VIANDES,,,,
75080738000027,BOUDON,,,,
75083167900014,LEVESQUE,,,,
75083898900010,BENTO AND LUNCH,,,,
75092467200017,AUBOIN,,,,
75101493700013,NAVARRO,,,,
75101913400012,OCEAN ET TRADITIONS,,,,
75103424000026,VOSGES SAONOISES VIANDES,,,,
75109007700015,2F1C,,,,
75112946100016,SENS,,,,
75113989000014,MEJEAN,,,,
74572027600641,CAFES FOLLIET,,,,
74572113400013,ALPINA SAVOIE,,,,
74712048300017,SOCIETE TECHNIQUE D'ABATTAGE DE CHAMBERY,,,,
74986236300019,ANTHONY BEGOU,,,,
74990515400029,BOUKERCHI,,,,
75001757600026,LESIGNE,,,,
75005127800018,LAMOUREUX,,,,
75011160100027,LES PIZZAS DE MANI,,,,
75030929600010,GAILLARD,,,,
75034245300024,[ND],,,,
75045228600016,DORE,,,,
75018886400029,SOCIETE NOUVELLE KLAUS,,,,
75018886400045,SOCIETE NOUVELLE KLAUS,,,,
71102010700035,MANSUY,,,,
73635001800015,3 VALLEES,,,,
75044776500025,CELP SERVICES,,,,
75044999300013,POIRIER,,,,
74572113400039,ALPINA SAVOIE,,,,
71687055500035,VINCENT,,,,
71718017800187,EUROPAGRO SA,,,,
71850187700036,HAYA FRANCE,,,,
71850296600028,IDHEA,,,,
71850296600044,IDHEA,,,,
71850309700047,CHOCOLATERIE DANIEL STOFFEL,,,,
71850309700054,CHOCOLATERIE DANIEL STOFFEL,,,,
71850309700062,CHOCOLATERIE DANIEL STOFFEL,,,,
71920041200034,ETABLISSEMENTS JEAN CHAPIN,,,,
72172077900058,SAS LES SPECIALITES PICARDES,,,,
72192005600042,ALLIANCE NUTRITION ANIMALE,,,,
72262116600031,DUC,,,,
72262116600056,DUC,,,,
72262116600072,DUC,,,,
73162154600019,SARL LEONARD PARLI,,,,
73440068200039,BARRALON,,,,
53953114500016,LA GRANGE AUX GLACES,,,,
53953355400017,J ET G,,,,
66565001600066,ETABLISSEMENTS LOUIS DOREMUS,,,,
61282086000064,LES ELEVEURS DE LA CHEVILLOTTE,,,,
61282086000072,LES ELEVEURS DE LA CHEVILLOTTE,,,,
72910256600027,CHEVILLON,,,,
65695009400044,GIRARD ET CIE,,,,
65698078600023,SOC EXPLOIT ABATTOIRS DE SARREGUEMINES,,,,
69450006700947,HOUILLERES BASSIN CENTRE MIDI,,,,
69450006701028,HOUILLERES BASSIN CENTRE MIDI,,,,
69450006701051,HOUILLERES BASSIN CENTRE MIDI,,,,
70020098300281,ROYAL CANIN SAS,,,,
70050138000054,LES CAFES DE MAITRE PIERRE,,,,
70552001300032,CONFISERIE SAINT SIFFREIN SA,,,,
70658004000055,ETABLISSEMENTS HU MAURICE SA,,,,
70850344600021,WALTER,,,,
66655005800018,SICO,,,,
66655005800075,SICO,,,,
66655005800083,SICO,,,,
66655005800240,SICO,,,,
66698015600028,SAS GUILLET,,,,
66721073600027,BOYER,,,,
66850152100029,DAMIEN DE JONG,,,,
67202415500406,LINDT ET SPRUNGLI,,,,
67202415500398,LINDT ET SPRUNGLI,,,,
67642001100014,SA CORREZE ALIMENTS ETS BESSE,,,,
67692003600040,ETABLISSEMENTS COSTE ET FILS,,,,
67850327700025,LESAFFRE PANIFICATION FRANCE,,,,
67920074100032,SOPRAL,,,,
68698006100010,GRIMPLET,,,,
52015928600019,COTECNICA SCCL,,,,
52021010500018,GOBIN,,,,
52025682700012,RIVAL,,,,
52039328100024,L'ATELIER CHEZ BORIS,,,,
52040527500014,NIHEL,,,,
52099430200039,L'ATELIER MAXIME,,,,
52107973100019,SIONG,,,,
52111030400016,DEVAUX,,,,
52111030400024,DEVAUX,,,,
52116128100022,DOURTHE,,,,
52133078700016,SARL G.CERDINI,,,,
52133967100013,BLK,,,,
52136650000010,BATOOL,,,,
52137509700016,DEFINITION GLACES,,,,
51537331400019,BOURDON,,,,
51668018800070,ECONOMIQ BRAGARDE BOUCHERIE CHARCUTERIE,,,,
51746330300043,FIGAROL,,,,
51748858100029,ESPACE CAFE CAPSULES,,,,
51754906900014,BOUAOUINA,,,,
51431339400017,NERAUD,,,,
51097844800015,GRASSET,,,,
51373554800028,BARBAROUX,,,,
51373554800069,BARBAROUX,,,,
51810870900016,LAPEGUE,,,,
52150295500037,MARLETTE,,,,
52152239100015,MAYEMBA,,,,
52161486700013,SARL BOUCHERIE & ABATTOIR AMANE,,,,
52167020800029,LOISEAU,,,,
52167771600024,GELATERIA PIERROT,,,,
52172591100015,PAU,,,,
52180709900028,BILLER,,,,
52183822700028,WYSOCKI,,,,
52186165800016,CAP BIO NORD,,,,
51286967800015,MONCHATRE,,,,
51423496200041,DELPIROU,,,,
51428882800031,FIQUET,,,,
51538907000027,LAPORTE,,,,
51518511400029,BISCUITERIE VALETTE,,,,
51519626900028,LEMAISSI,,,,
51344830800017,CUGNET,,,,
51363849400015,DAVY,,,,
51366467200021,JEUDY,,,,
52067764200024,TARDIEU,,,,
52069014000014,KENDZIOR,,,,
52075629700021,[ND],,,,
52086100600010,LALLEMAND,,,,
51952531500023,LES FOIES GRAS D ERILLAC,,,,
76910120500011,BOSSAN,,,,
78162248500048,CALISSON BREMOND,,,,
77570931400022,SOC INDUSTRIELLE COMMERCIALE SUD LOIRE,,,,
77570931400048,SOC INDUSTRIELLE COMMERCIALE SUD LOIRE,,,,
77574167100090,COTE DE FRANCE CHOCOLATIER,,,,
77575668700023,SOC GRIMA FAB PATES ALIMENT,,,,
77867375600020,SICA DE VIANDES DE L YONNE ET DU LOIRET,,,,
77867375600038,SICA DE VIANDES DE L YONNE ET DU LOIRET,,,,
77913821300011,ENJOLRAS,,,,
77621866100044,LA MAISON DES PATES,,,,
77622146700173,GROUPE BIGARD,,,,
78010641500034,PERRIN,,,,
78146115700021,ARRIVE-BELLANNE,,,,
77732831100033,SOCIETE GROS,,,,
77733557100074,LES FERMIERS OCCITANS,,,,
77734425000025,LOUIS PFAFF ET COMPAGNIE,,,,
77050034600018,MADELEINES BIJOU,,,,
78029060700057,TRISTANT,,,,
78032023000029,SOCIETE DES PRODUITS GEORGES VERNIER,,,,
53392029400014,CHABAUD,,,,
53394743800016,LOUIS,,,,
53411600900018,CORVO,,,,
53414237700017,ICI : L'EPICERIE LOCAVORE,,,,
53419113500035,LA BISCUITERIE,,,,
53870096400025,[ND],,,,
53878829000012,EVRARD,,,,
53881837800027,SADOK,,,,
53882576100280,CABOSSE & ASSOCIES,,,,
53882913600067,MIXSCIENCE,,,,
53884936500019,BESSING,,,,
53891402900011,EYSSALET,,,,
